date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status
11/7/2020,Abby,Fall 2020 exp 12,PBS,0,P.rett,2,PBS-P.rett Control,C6,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,1,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,3,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,2,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,3,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.001,P.rett,2,S.m 0.001,4,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,8,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,5,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,6,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,5,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,7,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,11,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.01,P.rett,2,S.m 0.01,8,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,9,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,10,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,10,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,11,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,12,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,12,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,12,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,12,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,0.1,P.rett,2,S.m 0.1,12,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,3,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,13,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,14,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,5,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,15,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,16,6,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,16,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,16,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,1,P.rett,2,S.m 1.0,16,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,8,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,10,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,10,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,11,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,17,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,2,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,4,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,5,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,6,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,9,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,18,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,4,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,6,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,7,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,10,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,11,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,12,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,19,12,0
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,20,1,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,20,5,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,20,6,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,20,8,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,20,10,1
11/7/2020,Abby,Fall 2020 exp 12,S.m,2,P.rett,2,S.m 2.0,20,11,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C1,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,PBS,0,PBS-PBS Control,C2,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,6,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C3,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,4,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C4,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,3,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,7,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C5,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,11,1
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,11,0
11/28/2020,Abby,Fall 2020 exp 13,PBS,0,P.rett,2,PBS-P.rett Control,C6,11,0
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
11/28/2020,Abby,Fall 2020 exp 13,S.m,0.001,P.rett,2,S.m 0.001,3,2,1
